id,name,polarity,subjectivity
1255488849322672129,other,-0.25,0.5
1255488847523258370,other,-0.133333333333333,0.633333333333333
1255488844394364929,other,-0.25,0.5
1255488843924545536,other,-0.0619047619047619,0.642857142857143
1255488841101856768,other,-0.12,0.83
1255488836865572864,other,-0.3,0.6
1255488815101247492,other,-0.25,0.5
1255488813817892866,other,-0.133333333333333,0.633333333333333
1255488811426971649,other,-0.8,0.9
1255488810349101056,other,-0.281818181818182,0.65
1255488809233461259,other,-0.5,1.0
1255488808310767616,other,-0.2,0.4
1255488806721126410,other,-0.15,0.833333333333333
1255488799469187073,other,-0.3,0.75
1255488788689756165,other,-1.0,1.0
1255488781643374593,other,-0.325,0.5
1255488772000661504,other,-0.133333333333333,0.633333333333333
1255488754543968257,other,-0.8,0.9
1255488752765583360,other,-0.25,0.5
1255488751570165762,other,-0.133333333333333,0.633333333333333
1255488730628009987,other,-0.3,0.75
1255488727427829760,other,-0.25,0.5
1255488714870075399,other,-0.1875,0.5
1255488709799149568,other,-0.281818181818182,0.65
1255488703750905858,other,-0.25,1.0
1255488696998035458,other,-0.197916666666667,0.485416666666667
1255488695924391944,other,-0.183333333333333,0.4
1255488692204056583,other,-0.5,1.0
1255488688206864384,other,-0.3,0.75
1255488687527407618,other,-0.12,0.83
1255488682691309579,other,-0.5,1.0
1255488681076559873,other,-0.2,0.4
1255488665133998081,other,-0.65,1.0
1255488656116252673,other,-0.225,0.469444444444444
1255488645638873092,other,-0.0619047619047619,0.642857142857143
1255488645173334018,other,-0.2,0.4
1255488645152325637,other,-0.5,1.0
1255488640400142340,other,-0.133333333333333,0.633333333333333
1255488639221587970,other,-0.2,0.4
1255488637610921986,other,-0.25,0.5
1255488634750480384,other,-0.25,0.5
1255488627192332290,other,-0.25,0.5
1255488623413276678,other,-0.5,1.0
1255488621974630400,other,-0.5,1.0
1255488618510143490,other,-0.3,0.8875
1255488618128445442,other,-0.4,0.55
1255488600038412291,other,-0.4,0.55
1255488587547774976,other,-0.35,0.6
1255488581856120838,other,-0.327777777777778,0.644444444444444
1255488580056756230,other,-0.2,0.65
1255488571127070722,other,-0.3,0.75
1255488567998062594,other,-0.2,0.4
1255488565468946432,other,-0.275,0.55
1255488563636027392,other,-0.5,1.0
1255488559336886272,other,-0.5,1.0
1255488558015688708,other,-0.3,0.75
1255488552395309061,other,-0.25,0.5
1255488552277889027,other,-0.5,0.75
1255488551871012868,other,-0.25,0.5
1255488547135594499,other,-0.208333333333333,0.75
1255488544400912387,other,-0.3,0.75
1255488539543953409,other,-0.25,0.7
1255488539069906950,other,-0.25,0.5
1255488536268148736,other,-0.5,1.0
1255488533206315008,other,-0.133333333333333,0.633333333333333
1255488532862447617,other,-0.145833333333333,0.770833333333333
1255488528756154372,other,-0.5,1.0
1255488527401394177,other,-0.25,1.0
1255488526516445185,other,-0.25,0.5
1255488519352524803,other,-0.175,0.65
1255488519239274496,other,-0.5,1.0
1255488512826187777,other,-1.0,1.0
1255488511635009536,other,-0.3,0.6
1255488509986693120,other,-0.15,0.65
1255488498414600199,other,-0.2,0.4
1255488494052442114,other,-0.133333333333333,0.633333333333333
1255488493012299777,other,-0.2,0.4
1255488491384946689,other,-0.2,0.625
1255488487014510592,other,-0.65,1.0
1255488486641188870,other,-0.25,0.5
1255488484674019328,other,-0.366666666666667,0.666666666666667
1255488482547556360,other,-0.35,0.645833333333333
1255488479414423554,other,-0.5,1.0
1255488477808021504,other,-0.3,0.75
1255488475631161344,other,-0.3,0.6
1255488469096374276,other,-0.3,0.6
1255488465262841857,other,-0.2,0.4
1255488461852868613,other,-0.2,0.65
1255488461215354880,other,-0.3,0.8875
1255488459021733891,other,-0.325,0.45
1255488459017457669,other,-0.25,0.5
1255488458430255106,other,-0.216666666666667,0.55
1255488448338841602,other,-0.3,0.5
1255488443506995202,other,-0.2,0.4
1255488429967761410,other,-0.5,1.0
1255488429103681536,other,-0.733333333333333,0.888888888888889
1255488428206161921,other,-0.2,0.55
1255488424179572736,other,-0.3,0.8875
1255488420027170827,other,-0.2,0.4
1255488419863638017,other,-0.255,0.315
1255488419469426691,other,-0.25,0.5
1255488417401647104,other,-0.3,0.8875
1255488413060468739,other,-0.3,0.4
1255488411848396803,other,-0.0625,0.6875
1255488406773272579,other,-0.5,1.0
1255488404818665474,other,-0.65,1.0
1255488399743635456,other,-0.25,1.0
1255488396723716098,other,-0.25,0.5
1255488393296969729,other,-0.291666666666667,0.541666666666667
1255488391875112960,other,-0.2,0.4
1255488383381647360,other,-0.2,0.4
1255488372530917377,other,-0.3,0.6
1255488371352354817,other,-0.12,0.83
1255488365891399681,other,-0.15,0.65
1255488365195132933,other,-0.2,0.4
1255488364368875521,other,-0.2,0.4
1255488357645328384,other,-0.133333333333333,0.633333333333333
1255488353933328386,other,-0.1,0.615
1255488346165559301,other,-0.133333333333333,0.455555555555556
1255488344651333633,other,-0.133333333333333,0.633333333333333
1255488343875428354,other,-0.1,0.555555555555556
1255488343288287239,other,-0.25,0.5
1255488341115654144,other,-0.3,0.8875
1255488341115572224,other,-0.5,1.0
1255488338129301507,other,-0.3,0.75
1255488338049617926,other,-0.4,0.4
1255488336954785800,other,-0.15,0.65
1255488336111841283,other,-0.15,0.65
1255488335453270017,other,-0.133333333333333,0.633333333333333
1255488332274040832,other,-0.133333333333333,0.633333333333333
1255488331305177091,other,-0.433333333333333,0.533333333333333
1255488321008144390,other,-0.375,0.75
1255488316000145415,other,-0.3,0.8875
1255488301613682688,other,-0.133333333333333,0.633333333333333
1255488300628017161,other,-0.25,0.5
1255488300611178498,other,-0.25,0.5
1255488292931481600,other,-0.25,0.5
1255488287638241281,other,-0.222222222222222,0.722222222222222
1255488284018511875,other,-0.2,0.6
1255488267102949386,other,-0.5,1.0
1255488257573478400,other,-0.133333333333333,0.633333333333333
1255488256109613059,other,-0.3,0.8875
1255488250396934144,other,-0.133333333333333,0.6
1255488248081678341,other,-0.25,0.5
1255488235314319362,other,-0.5,1.0
1255488230989934592,other,-0.2,0.4
1255488228389523456,other,-0.65,1.0
1255488223045988356,other,-0.3,0.75
1255488221028462596,other,-0.1,0.615
1255488217450721280,other,-0.5,1.0
1255488214288207872,other,-1.0,1.0
1255488212681871372,other,-0.65,1.0
1255488202841960448,other,-0.25,1.0
1255488198836445189,other,-0.3,0.8875
1255488193828446208,other,-0.3,0.8875
1255488190548447239,other,-0.25,0.5
1255488171804106755,other,-0.0619047619047619,0.642857142857143
1255488164657082378,other,-0.3,0.75
1255488160819273729,other,-0.133333333333333,0.633333333333333
1255488157874880520,other,-0.7,0.8
1255488129844285440,other,-0.433333333333333,0.533333333333333
1255488123863252994,other,-0.8,0.2
1255488121564737539,other,-0.5,1.0
1255488116988825606,other,-0.25,0.5
1255488116447686667,other,-0.4,0.55
1255488112106577922,other,-0.25,0.5
1255488110584107012,other,-0.2,0.4
1255488098294693893,other,-0.25,0.5
1255488093127421954,other,-0.3,0.75
1255488091604779018,other,-0.5,0.75
1255488083962867714,other,-0.3,0.75
1255488082029281281,other,-0.3,0.75
1255488078015324163,other,-0.25,0.5
1255488068913713152,other,-0.3,0.75
1255488053285720066,other,-0.3,0.75
1255488053197656072,other,-0.3,0.8875
1255488049917636609,other,-0.133333333333333,0.633333333333333
1255488046436429826,other,-0.403125,0.621875
1255488042938380288,other,-0.25,0.5
1255488041273167872,other,-0.2,0.4
1255488031991177217,other,-0.25,0.5
1255488030976212993,other,-0.25,0.7
1255488024902844419,other,-0.25,0.5
1255488021899743240,other,-0.6,0.5
1255488019739684864,other,-0.291666666666667,0.541666666666667
1255488018900713474,other,-0.3,0.8875
1255488008285048832,other,-0.25,1.0
1255488007525801990,other,-0.5,0.75
1255488004673732609,other,-0.133333333333333,0.633333333333333
1255488003440607237,other,-0.15,0.65
1255487987342872586,other,-0.65,1.0
1255487982636863491,other,-0.3,0.8875
1255487979684061184,other,-0.25,0.5
1255487974646730756,other,-0.5,0.75
1255487972545310720,other,-0.339713541666667,0.8875
1255487970808926209,other,-0.3,0.8875
1255487969693237256,other,-0.25,0.833333333333333
1255487969185665027,other,-0.3,0.5
1255487964165083136,other,-0.2,0.4
1255487963640877065,other,-0.25,0.5
1255487951506755585,other,-0.25,0.5
1255487947715076096,other,-0.5,0.75
1255487945668276227,other,-0.15,0.65
1255487945299111936,other,-0.133333333333333,0.633333333333333
1255487942581268481,other,-0.306818181818182,0.75
1255487935543205890,other,-0.133333333333333,0.633333333333333
1255487930451271686,other,-0.175,0.65
1255487929197170706,other,-0.3,0.75
1255487925288087553,other,-0.3,0.6
1255487923098714112,other,-0.3,0.75
1255487921903280128,other,-0.2,0.4
1255487913074270208,other,-0.25,0.5
1255487910993952770,other,-0.2,0.4
1255487910524211200,other,-0.229166666666667,0.545833333333333
1255487905390301184,other,-0.2,0.4
1255487889519128576,other,-0.4,0.55
1255487888604770311,other,-0.5,1.0
1255487884615987201,other,-0.5,1.0
1255487868606320645,other,-0.3,0.75
1255487868530765827,other,-0.3,0.6
1255487855834599425,other,-0.133333333333333,0.633333333333333
1255487845449502720,other,-0.5,1.0
1255487844619075588,other,-0.15,0.65
1255487842983256064,other,-0.2,0.4
1255487835257425920,other,-0.107142857142857,0.717857142857143
1255487830559727617,other,-0.3,0.75
1255487827313397761,other,-0.145833333333333,0.420833333333333
1255487821999230980,other,-0.5,1.0
1255487821260955648,other,-0.25,0.5
1255487818534699012,other,-0.3,0.75
1255487800855715841,other,-0.15,0.65
1255487794941739008,other,-0.316666666666667,0.433333333333333
1255487784921583616,other,-1.0,1.0
1255487783738761216,other,-0.3,0.6
1255487783130578945,other,-0.5,1.0
1255487779385102337,other,-0.15,0.7
1255487779120844810,other,-0.25,0.7
1255487774792265731,other,-0.395833333333333,0.95
1255487771008958466,other,-0.4,0.7
1255487761529831425,other,-0.25,0.5
1255487751211941890,other,-0.4,0.55
1255487749060276226,other,-0.5,1.0
1255487745620955142,other,-0.25,0.5
1255487745432195074,other,-0.0619047619047619,0.642857142857143
1255487737001660416,other,-0.15,0.425
1255487735172870145,other,-0.5,1.0
1255487732995981315,other,-0.2,0.4
1255487732727635981,other,-0.433333333333333,0.533333333333333
1255487731913887746,other,-0.5,1.0
1255487709629632513,other,-0.2,0.4
1255487705665978370,other,-0.2,0.4
1255487702033674248,other,-0.3,0.3
1255487701689815042,other,-0.325,0.65
1255487696170037255,other,-0.2,0.4
1255487676838445057,other,-0.283333333333333,0.55
1255487675546644485,other,-0.5,1.0
1255487673197789185,other,-0.0666666666666667,0.6
1255487669146132481,other,-0.2,0.4
1255487666629611521,other,-0.133333333333333,0.633333333333333
1255487663924264961,other,-0.25,0.5
1255487661118234624,other,-0.25,0.5
1255487658698199041,other,-0.3,0.75
1255487658169597952,other,-0.3,0.8875
1255487656944943106,other,-0.3,0.75
1255487648778633225,other,-0.5,1.0
1255487642751381508,other,-0.144444444444444,0.488888888888889
1255487642445250561,other,-0.3,0.8875
1255487639203057670,other,-0.3,0.5
1255487638108352514,other,-0.25,0.5
1255487625705721856,other,-0.25,0.5
1255487608563675136,other,-0.0619047619047619,0.642857142857143
1255487600472834048,other,-0.2,0.4
1255487593988456454,other,-0.65,1.0
1255487584156909570,other,-0.12,0.83
1255487582273765378,other,-0.15,0.425
1255487580633812995,other,-0.133333333333333,0.633333333333333
1255487579258003462,other,-0.3,0.8875
1255487579094495233,other,-0.0833333333333333,0.716666666666667
1255487576640757760,other,-0.0619047619047619,0.642857142857143
1255487576615550976,other,-0.3,0.75
1255487572010315776,other,-0.5,0.75
1255487571611856900,other,-0.25,0.5
1255487561532923907,other,-0.75,1.0
1255487559943233537,other,-0.4,0.55
1255487558747860992,other,-0.4,0.6
1255487558026436610,other,-0.5,1.0
1255487555535020033,other,-0.5,1.0
1255487550178852867,other,-0.3,0.8875
1255487548081741825,other,-0.5,1.0
1255487545154174979,other,-0.15,0.425
1255487544311058432,other,-0.2,0.65
1255487530272804867,other,-0.3,0.75
1255487527974318081,other,-0.0619047619047619,0.642857142857143
1255487526476922883,other,-0.4,0.6
1255487525499658243,other,-0.2,0.4
1255487516100177925,other,-0.5,1.0
1255487515261317120,other,-0.8,0.9
1255487508311408642,other,-0.5,0.75
1255487506721751043,other,-0.2,0.8
1255487506390429702,other,-0.2,0.8
1255487505677287429,other,-0.5,0.75
1255487504607858688,other,-0.5,0.3
1255487503349448706,other,-0.133333333333333,0.633333333333333
1255487501491482626,other,-0.3,0.8875
1255487501357236230,other,-0.3,0.8875
