id,name,polarity,subjectivity
1255498641936134157,other,-0.306818181818182,0.727272727272727
1255498629537808399,other,-0.625,1.0
1255498623401562118,other,-0.4,0.6
1255498608771772416,other,-0.25,0.55
1255498597191335941,other,-0.4,0.7
1255498590857936896,other,-0.4,0.4
1255498589545127936,other,-0.98828125,0.9
1255498586038697991,other,-0.29047619047619,0.671428571428571
1255498578451222528,other,-0.291666666666667,0.541666666666667
1255498571241185280,other,-0.3,0.4
1255498526299226112,other,-0.3,0.55
1255498525296689154,other,-0.4,0.7
1255498512940371970,other,-0.25,1.0
1255498504333668353,other,-0.35,0.85
1255498493239664644,other,-0.287878787878788,0.781144781144781
1255498460809367557,other,-0.327777777777778,0.394444444444444
1255498457328095234,other,-0.4,0.7
1255498452798181376,other,-0.283333333333333,0.7
1255498452680822785,other,-0.2,0.8
1255498448692039682,other,-0.291666666666667,0.541666666666667
1255498439405813768,other,-1.0,1.0
1255498439376470021,other,-0.35,0.366666666666667
1255498436201381888,other,-0.38125,0.69375
1255498414382624769,other,-0.366666666666667,0.633333333333333
1255498386641498113,other,-1.0,1.0
1255498375664930820,other,-1.0,0.9
1255498343784108032,other,-0.244444444444444,0.477777777777778
1255498313358610440,other,-0.225,0.833333333333333
1255498282748579845,other,-0.607142857142857,0.678571428571429
1255498258711023617,other,-1.0,1.0
1255498248179142660,other,-0.583333333333333,0.75
1255498248162287616,other,-0.287878787878788,0.781144781144781
1255498238586761216,other,-0.333333333333333,0.666666666666667
1255498220295331840,other,-0.221212121212121,0.651515151515151
1255498189882511360,other,-0.25,1.0
1255498183725199361,other,-0.333333333333333,0.666666666666667
1255498182001336322,other,-0.5,0.75
1255498159406690307,other,-0.2,0.8
1255498150527238144,other,-0.2,0.833333333333333
1255498147939397632,other,-0.7,0.8
1255498095221186564,other,-0.2,0.8
1255498093249933312,other,-0.533333333333333,0.933333333333333
1255498089349238785,other,-0.3125,0.6875
1255498087075852289,other,-0.5,1.0
1255498058000994307,other,-0.3125,0.6875
1255498048345604103,other,-0.4,0.6
1255498048073056260,other,-0.5,1.0
1255498046768664590,other,-0.266666666666667,0.833333333333333
1255498042314231808,other,-0.287878787878788,0.781144781144781
1255498030222106629,other,-0.6,0.9
1255498015432937474,other,-0.25,0.65
1255498010320146439,other,-0.25,0.5
1255498004934660096,other,-0.45,0.75
1255497991085006848,other,-0.3,0.5
1255497981958270979,other,-0.5,1.0
1255497963943624705,other,-0.8,0.9
1255497933392424960,other,-0.25,0.5
1255497930213142528,other,-0.4,0.7
1255497910277607424,other,-0.433333333333333,0.566666666666667
1255497900718804994,other,-0.5,0.5
1255497898877476872,other,-0.4125,0.9
1255497890765692928,other,-0.5,1.0
1255497850164838400,other,-0.3,0.4
1255497833043628034,other,-0.333333333333333,1.0
1255497824583782400,other,-0.5,0.866666666666667
1255497811900223489,other,-0.5,1.0
1255497807613526016,other,-0.5,1.0
1255497786717601794,other,-0.4,0.7
1255497775862726659,other,-0.25,0.45
1255497754299830272,other,-0.4,0.7
1255497750956867597,other,-0.7,0.666666666666667
1255497746150285312,other,-0.25,0.5
1255497721613553664,other,-0.4,0.7
1255497717364789249,other,-0.4,0.7
1255497713858338816,other,-0.6,0.8
1255497708053434369,other,-0.6,1.0
1255497639237427200,other,-0.3,0.55
1255497636783820803,other,-0.3125,0.6875
1255497622841888774,other,-0.287878787878788,0.781144781144781
1255497610162581510,other,-0.4,0.4
1255497607222263812,other,-0.4,0.7
1255497604261122053,other,-0.291666666666667,0.541666666666667
1255497604202405890,other,-0.358333333333333,0.6
1255497601203535872,other,-0.15,0.6
