id,name,polarity,subjectivity
1255498641533480967,other,0.7,0.6
1255498632561938437,other,0.542857142857143,0.467857142857143
1255498630712233985,other,0.425,0.691666666666667
1255498629420384256,other,0.5,0.5
1255498601645649920,other,0.5,0.5
1255498599095468034,other,0.357142857142857,0.571428571428571
1255498596532748292,other,0.357142857142857,0.571428571428571
1255498555592228864,other,0.384090909090909,0.613636363636364
1255498544863154181,other,0.7,0.2
1255498543982313472,other,0.5,0.5
1255498528669020164,other,0.5,0.625
1255498524403392515,other,0.5,0.6
1255498524281786372,other,0.357142857142857,0.571428571428571
1255498505411530752,other,0.4,0.65
1255498503020859394,other,0.5,1.0
1255498498725863428,other,0.4,0.5
1255498486986027009,other,0.4,0.5625
1255498470795796480,other,0.8,0.7
1255498451326054400,other,0.5,0.5
1255498432749469699,other,0.6,0.708333333333333
1255498426650943488,other,0.35,0.475
1255498416400064512,other,0.6,0.9
1255498414005116929,other,0.5,0.7
1255498399098507264,other,0.357142857142857,0.571428571428571
1255498397961777152,other,0.5625,0.55
1255498394551963650,other,0.78125,0.625
1255498380333264904,other,0.4125,0.716666666666667
1255498375715323908,other,0.5,0.5
1255498364898217997,other,0.5,0.5
1255498353326075904,other,0.5,0.5
1255498349744177153,other,0.78125,0.625
1255498342831964160,other,0.5,0.5
1255498342743891970,other,0.6,0.708333333333333
1255498337425534976,other,0.8,0.85
1255498306576359424,other,0.333333333333333,0.5
1255498301090279429,other,0.6,1.0
1255498299353767938,other,1.0,0.3
1255498297315405830,other,0.5,1.0
1255498287379091458,other,0.4,0.5
1255498287089692672,other,0.357142857142857,0.571428571428571
1255498284816371712,other,0.357142857142857,0.571428571428571
1255498277446995971,other,0.4,0.8
1255498271386210305,other,0.6,0.708333333333333
1255498267351277574,other,0.375,0.5
1255498254868938754,other,1.0,0.3
1255498245347905537,other,1.0,0.3
1255498229258616839,other,0.4,0.5
1255498226452529154,other,0.333333333333333,0.5
1255498220496617472,other,0.7,0.8
1255498205875363841,other,0.5,0.5
1255498189584642048,other,0.333333333333333,0.5
1255498165899399168,other,0.5,1.0
1255498146005778433,other,0.425,0.666666666666667
1255498143623458817,other,0.625,1.0
1255498141228556294,other,0.6,0.95
1255498127768989708,other,0.6,0.708333333333333
1255498122308059137,other,0.5,0.625
1255498117941780485,other,0.35,0.65
1255498096806592512,other,0.6,0.708333333333333
1255498082579431424,other,0.483333333333333,0.866666666666667
1255498080293728258,other,0.38,0.72
1255498079203098627,other,0.5,0.5
1255498076070055936,other,0.75,1.0
1255498072597069824,other,0.6,0.8
1255498052586147841,other,0.6,0.9
1255498032956702725,other,0.357142857142857,0.571428571428571
1255498031052488707,other,0.5,0.5
1255498029899165704,other,0.526666666666667,0.626666666666667
1255497996286013444,other,0.5,0.5
1255497993576464388,other,0.4,0.7
1255497987498938368,other,0.4,0.5
