id,name,polarity,subjectivity
1255498649796214786,other,0.0,0.0
1255498646767968257,other,0.0,0.0
1255498645098639363,other,0.0,0.0
1255498641139216393,other,0.0,0.0
1255498636210954241,other,0.0,0.0
1255498631806881798,other,0.0,0.0
1255498629919506432,other,0.0,0.0
1255498624974422018,other,0.0,0.0
1255498618221535233,other,0.0,0.0
1255498617797951488,other,0.0,0.0666666666666667
1255498615696564228,other,0.0,0.0
1255498613003702272,other,0.0,0.0333333333333333
1255498609577033736,other,0.0,0.0
1255498608633417728,other,0.0,0.0
1255498605277962250,other,0.0,0.2
1255498604074196994,other,0.0333333333333333,0.0666666666666667
1255498604019625986,other,0.0,0.0
1255498600731344897,other,0.0,0.0
1255498600227975168,other,0.0,0.0
1255498599707955203,other,0.0,0.1
1255498597589794817,other,0.0,0.0
1255498592288153604,other,0.0,0.0
1255498591927402498,other,0.0,0.0
1255498591625412611,other,0.0,0.0
1255498590702776320,other,0.0,0.0
1255498590220423170,other,0.2,0.1
1255498587729006594,other,0.0,0.0
1255498587103993864,other,0.0,0.0
1255498586713927680,other,0.0,0.0
1255498586663649282,other,0.0,0.2
1255498586634301450,other,0.0,0.0
1255498585627598848,other,0.0,0.0
1255498585036197889,other,0.3,0.0
1255498583069114370,other,0.0,0.0
1255498579927617543,other,0.0,0.0
1255498578883227651,other,0.15,0.1
1255498578161786883,other,0.0,0.0
1255498577176125443,other,0.0,0.0
1255498576446337028,other,0.0333333333333333,0.0666666666666667
1255498576421097472,other,0.0,0.0
1255498571488641026,other,0.0,0.0
1255498571341856770,other,0.0,0.0
1255498567520845826,other,0.0,0.0
1255498564437970946,other,0.0,0.0
1255498556967989250,other,0.0,0.0
1255498551720841217,other,0.0,0.0
1255498549741182984,other,0.0,0.0
1255498549346910209,other,0.0,0.125
1255498547551711232,other,0.0,0.0
1255498540262047745,other,0.15,0.1
1255498539494506501,other,0.0,0.0
1255498539389591552,other,0.0,0.0
1255498533760835584,other,0.0666666666666667,0.133333333333333
1255498528547274759,other,0.0,0.0
1255498521714864136,other,0.0,0.0
1255498520536244231,other,0.0,0.0
1255498518200037380,other,0.0,0.1
1255498517239541760,other,0.0,0.0
1255498515230461952,other,0.0,0.0
1255498512055312384,other,0.0,0.0
1255498507923922948,other,0.0,0.0
1255498505856188419,other,0.0,0.0
1255498503528353792,other,0.0,0.0
1255498497236897803,other,0.0,0.0
1255498494955139072,other,0.0,0.0
1255498494313467915,other,0.15,0.1
1255498490215641089,other,0.0,0.0
1255498481113927684,other,0.0,0.0
1255498480640032770,other,-0.05,0.15
1255498478094082049,other,0.0,0.0
1255498475963387911,other,-0.0833333333333333,0.216666666666667
1255498475359342606,other,0.0,0.0
1255498472725401600,other,0.0,0.0
1255498470640713736,other,0.0,0.0
1255498465855053825,other,0.0,0.0
1255498463023960064,other,0.0,0.0
1255498454731816962,other,0.0,0.0
1255498453775519744,other,0.0,0.0
1255498446318063618,other,0.0,0.025
1255498446108348418,other,0.0,0.0
1255498444329943042,other,0.0,0.0
1255498438059405314,other,0.0,0.0
1255498434955616258,other,0.0333333333333333,0.0666666666666667
1255498433537937411,other,-0.208333333333333,0.166666666666667
1255498432044830721,other,0.0,0.0
1255498428903235587,other,0.0,0.0
1255498422079152129,other,0.0,0.0
1255498421080928265,other,0.0,0.0
1255498418581131265,other,0.0,0.0
1255498417322819585,other,0.0,0.125
1255498416697880578,other,0.0,0.0
1255498414684585987,other,0.0,0.0
1255498412864286720,other,0.0,0.0
1255498412214149122,other,0.0,0.0
1255498405645881344,other,0.0,0.0
1255498402680406025,other,0.0,0.0
